Frequency,XinV,YinV,RinV,outputphase
0.5,3.52862e-005,0.000276567,0.000278475,82.74
0.5,4.19619e-005,0.000273706,0.000276567,81.15
0.5,4.00546e-005,0.000273706,0.000276567,81.558
0.5,3.14715e-005,0.000273706,0.000276567,83.352
0.5,4.10082e-005,0.00027466,0.000278475,81.462
0.5,4.19619e-005,0.000276567,0.000279428,81.234
0.5,3.71935e-005,0.00027466,0.000277521,82.14
0.5,2.86103e-005,0.000278475,0.000280382,84.138
0.5,3.52862e-005,0.000273706,0.000276567,82.668
0.5,3.91009e-005,0.000276567,0.000279428,81.792
0.5,4.95913e-005,0.000273706,0.000278475,79.68
0.5,4.48229e-005,0.000282289,0.00028515,80.892
0.5,4.00546e-005,0.000280382,0.000283243,81.774
0.5,3.71935e-005,0.000283243,0.000286104,82.38
0.5,3.91009e-005,0.000287058,0.000289919,82.206
0.5,4.19619e-005,0.000287058,0.000290873,81.57
0.5,4.67303e-005,0.00028515,0.000288965,80.58
0.5,4.19619e-005,0.000278475,0.000282289,81.318
0.5,3.71935e-005,0.00027466,0.000277521,82.278
0.5,3.24252e-005,0.000276567,0.000278475,83.268
0.5,3.05178e-005,0.000280382,0.000283243,83.646
0.5,3.52862e-005,0.000283243,0.00028515,82.908
0.5,3.91009e-005,0.000280382,0.000283243,82.044
0.5,3.71935e-005,0.000276567,0.000278475,82.182
0.5,3.24252e-005,0.00027466,0.000276567,83.1
0.5,2.9564e-005,0.000278475,0.000280382,83.868
0.5,3.05178e-005,0.000284197,0.000286104,83.718
0.5,3.24252e-005,0.000277521,0.000279428,83.298
0.5,4.48229e-005,0.000276567,0.000280382,80.718
0.5,4.48229e-005,0.00027466,0.000278475,80.652
0.5,2.9564e-005,0.000270845,0.000271799,83.694
0.5,2.6703e-005,0.000267031,0.000267984,84.162
0.5,3.05178e-005,0.000276567,0.000278475,83.556
0.5,3.14715e-005,0.00028515,0.000287058,83.598
0.5,4.10082e-005,0.000258448,0.000262262,80.946
0.5,4.19619e-005,0.000269892,0.000273706,81.042
0.5,3.81472e-005,0.00028515,0.000288012,82.302
0.5,4.86376e-005,0.000305178,0.000308992,80.946
0.5,4.48229e-005,0.000300409,0.00030327,81.426
0.5,4.19619e-005,0.000288965,0.000291826,81.612
0.5,4.19619e-005,0.000280382,0.000284197,81.51
0.5,3.52862e-005,0.000276567,0.000278475,82.602
0.5,3.14715e-005,0.000278475,0.000280382,83.466
0.5,3.24252e-005,0.000283243,0.00028515,83.424
0.5,3.62399e-005,0.000283243,0.000286104,82.644
0.5,3.81472e-005,0.000278475,0.000281336,82.116
0.5,3.71935e-005,0.00027466,0.000277521,82.278
0.5,3.24252e-005,0.000273706,0.000275614,83.202
0.5,2.86103e-005,0.000277521,0.000278475,83.976
0.5,3.05178e-005,0.000280382,0.000283243,83.646
0.5,3.33788e-005,0.000281336,0.000283243,83.124
0.5,2.6703e-005,0.000270845,0.000271799,84.246
0.5,2.57493e-005,0.000269892,0.000270845,84.498
0.5,2.47956e-005,0.000272753,0.000273706,84.702
0.5,2.57493e-005,0.000280382,0.000281336,84.57
0.5,3.05178e-005,0.000284197,0.000286104,83.718
0.5,3.52862e-005,0.000283243,0.00028515,82.89
0.5,3.52862e-005,0.000278475,0.000280382,82.638
0.5,3.24252e-005,0.000275614,0.000277521,83.112
0.5,3.05178e-005,0.000277521,0.000279428,83.706
0.5,2.3842e-005,0.000276567,0.000277521,85.044
0.5,3.05178e-005,0.000280382,0.000282289,83.778
0.5,3.52862e-005,0.000281336,0.000283243,82.86
0.5,2.57493e-005,0.000283243,0.00028515,84.768
0.5,2.76567e-005,0.000278475,0.000279428,84.264
0.5,2.57493e-005,0.000277521,0.000278475,84.654
0.5,2.19346e-005,0.000278475,0.000278475,85.488
0.5,2.57493e-005,0.000283243,0.000284197,84.756
0.5,4.19619e-005,0.000275614,0.000278475,81.348
0.5,4.86376e-005,0.000267984,0.000271799,79.566
0.5,5.0545e-005,0.000273706,0.000278475,79.386
0.5,4.00546e-005,0.000259401,0.000263216,81.108
0.5,2.76567e-005,0.000271799,0.000273706,84.138
0.5,3.52862e-005,0.000286104,0.000288012,82.974
0.5,3.05178e-005,0.000278475,0.000280382,83.586
0.5,3.24252e-005,0.000273706,0.000276567,83.082
0.5,3.33788e-005,0.000272753,0.00027466,82.908
0.5,2.57493e-005,0.000273706,0.00027466,84.444
0.5,2.6703e-005,0.000277521,0.000278475,84.384
0.5,3.14715e-005,0.000282289,0.000284197,83.538
0.5,3.71935e-005,0.000282289,0.00028515,82.476
0.5,3.81472e-005,0.000278475,0.000280382,82.098
0.5,3.52862e-005,0.000275614,0.000277521,82.704
0.5,4.00546e-005,0.000275614,0.000278475,81.618
0.5,3.24252e-005,0.000283243,0.00028515,83.304
0.5,3.24252e-005,0.000286104,0.000288012,83.496
0.5,2.00273e-005,0.00028515,0.000286104,85.866
0.5,2.9564e-005,0.000280382,0.000281336,83.898
0.5,3.05178e-005,0.000272753,0.00027466,83.46
0.5,2.3842e-005,0.000269892,0.000270845,84.918
0.5,2.57493e-005,0.000276567,0.000277521,84.492
0.5,3.71935e-005,0.000279428,0.000282289,82.272
0.5,4.95913e-005,0.000281336,0.000286104,79.944
0.5,5.53133e-005,0.000271799,0.000277521,78.528
0.5,4.10082e-005,0.000284197,0.000287058,81.738
0.5,2.9564e-005,0.000287058,0.000288965,84.054
0.5,3.52862e-005,0.000287058,0.000288965,82.86
0.5,3.52862e-005,0.00028515,0.000287058,82.956
0.5,3.71935e-005,0.000283243,0.000286104,82.512
0.5,3.81472e-005,0.000278475,0.000281336,82.116
0.5,4.00546e-005,0.000269892,0.000272753,81.432
0.5,3.52862e-005,0.000270845,0.000272753,82.578
0.5,3.05178e-005,0.000277521,0.000279428,83.568
0.5,3.24252e-005,0.000282289,0.000284197,83.406
0.5,3.71935e-005,0.000283243,0.000286104,82.512
0.5,3.81472e-005,0.000278475,0.000281336,82.116
0.5,4.19619e-005,0.000271799,0.00027466,81.084
0.5,3.52862e-005,0.000271799,0.000273706,82.458
0.5,3.05178e-005,0.00027466,0.000276567,83.646
0.5,3.81472e-005,0.000284197,0.000287058,82.266
0.5,3.71935e-005,0.000284197,0.000287058,82.398
0.5,3.81472e-005,0.000281336,0.000284197,82.194
