Frequency,XinV,YinV,RinV,outputphase
0.5,-2.57493e-005,0.000157357,0.000159265,99.108
0.5,-2.00273e-005,0.000146867,0.00014782,97.728
0.5,-2.19346e-005,0.000150681,0.000152589,98.022
0.5,-2.47956e-005,0.000148774,0.000150681,99.132
0.5,-2.00273e-005,0.000144006,0.000145913,97.872
0.5,-2.76567e-005,0.000144959,0.00014782,100.65
0.5,-3.62399e-005,0.000141145,0.000145913,104.226
0.5,-2.47956e-005,0.000141145,0.000143052,99.636
0.5,-2.47956e-005,0.000154496,0.000156404,99.06
0.5,-2.86103e-005,0.000146867,0.000149728,100.758
0.5,-1.81199e-005,0.000148774,0.000149728,96.624
0.5,-2.47956e-005,0.000154496,0.000156404,98.784
0.5,-2.6703e-005,0.000145913,0.00014782,100.098
0.5,-1.62126e-005,0.00014782,0.000148774,96.144
0.5,-2.47956e-005,0.000152589,0.000154496,98.934
0.5,-2.47956e-005,0.000144006,0.000145913,99.42
0.5,-2.00273e-005,0.000149728,0.000151635,97.314
0.5,-2.76567e-005,0.000152589,0.00015545,100.11
0.5,-2.47956e-005,0.00014782,0.000149728,99.462
0.5,-2.19346e-005,0.000152589,0.000154496,97.92
0.5,-2.86103e-005,0.000150681,0.000153542,100.482
0.5,-2.47956e-005,0.000144006,0.000145913,99.678
0.5,-2.28883e-005,0.000149728,0.000151635,98.31
0.5,-3.05178e-005,0.00014782,0.000150681,101.46
0.5,-2.0981e-005,0.000145913,0.000146867,98.058
0.5,-2.0981e-005,0.000154496,0.00015545,97.614
0.5,-2.6703e-005,0.000151635,0.000153542,99.948
0.5,-2.00273e-005,0.000152589,0.000154496,97.434
0.5,-2.3842e-005,0.000161172,0.000163079,98.196
0.5,-2.6703e-005,0.000152589,0.000154496,99.624
0.5,-2.00273e-005,0.000152589,0.000154496,97.434
0.5,-2.76567e-005,0.000154496,0.000156404,100.02
0.5,-2.28883e-005,0.000142098,0.000144006,98.766
0.5,-2.28883e-005,0.00014782,0.000148774,98.454
0.5,-2.76567e-005,0.000146867,0.000149728,100.512
0.5,-2.19346e-005,0.000143052,0.000144959,98.43
0.5,-2.47956e-005,0.000150681,0.000152589,99.258
0.5,-3.14715e-005,0.00014782,0.000150681,101.952
0.5,-2.47956e-005,0.00014782,0.000149728,99.462
0.5,-2.47956e-005,0.000149728,0.000152589,99.294
0.5,-2.76567e-005,0.000143052,0.000145913,100.8
0.5,-2.00273e-005,0.00014782,0.000149728,97.662
0.5,-2.3842e-005,0.000152589,0.000154496,98.652
0.5,-2.47956e-005,0.000144006,0.000145913,99.678
0.5,-2.0981e-005,0.000150681,0.000152589,97.776
0.5,-2.9564e-005,0.000152589,0.000154496,100.878
0.5,-2.47956e-005,0.000143052,0.000145913,99.462
0.5,-2.28883e-005,0.000151635,0.000152589,98.238
0.5,-2.86103e-005,0.00014782,0.000149728,100.716
0.5,-2.0981e-005,0.000141145,0.000143052,98.28
0.5,-2.47956e-005,0.000150681,0.000152589,99.012
0.5,-3.05178e-005,0.000144959,0.00014782,101.664
0.5,-2.00273e-005,0.00014782,0.000148774,97.698
0.5,-2.47956e-005,0.000156404,0.000158311,98.946
0.5,-2.86103e-005,0.000145913,0.000148774,100.806
0.5,-1.81199e-005,0.000150681,0.000152589,96.786
0.5,-2.6703e-005,0.000153542,0.00015545,99.582
0.5,-2.47956e-005,0.000143052,0.000145913,99.72
0.5,-2.19346e-005,0.000151635,0.000152589,97.986
