XinV,YinV,RinV,outputphase
1.6451e-005,0.000280621,0.000281097,86.604
1.69278e-005,0.000280382,0.000280859,86.532
1.78815e-005,0.000281097,0.000281813,86.34
1.81199e-005,0.000283243,0.00028372,86.334
1.83583e-005,0.000283482,0.000283958,86.268
1.83583e-005,0.000284674,0.000285389,86.286
1.97889e-005,0.000283482,0.000283958,85.998
1.9312e-005,0.000282289,0.000282766,86.052
1.90736e-005,0.000281574,0.000282289,86.106
1.78815e-005,0.000281813,0.000282289,86.346
1.76431e-005,0.000282766,0.000283482,86.394
1.81199e-005,0.000283482,0.000284197,86.304
1.85968e-005,0.000282289,0.000282766,86.184
1.74047e-005,0.000281097,0.000281574,86.436
1.76431e-005,0.000281813,0.000282289,86.418
1.71663e-005,0.000282289,0.000282766,86.49
9.77522e-006,0.000281097,0.000281336,87.966
4.7684e-006,0.000283243,0.000283243,88.986
1.00136e-005,0.000283243,0.000283482,87.948
1.4782e-005,0.000283005,0.000283482,86.97
1.66894e-005,0.000283958,0.000284435,86.61
1.83583e-005,0.000283243,0.000283958,86.262
1.83583e-005,0.000282289,0.000283005,86.25
1.81199e-005,0.000281097,0.000281813,86.268
1.71663e-005,0.000280621,0.000281097,86.466
1.69278e-005,0.000281574,0.000282051,86.514
1.66894e-005,0.000283243,0.00028372,86.598
1.6451e-005,0.000283005,0.000283482,86.634
1.69278e-005,0.000283243,0.00028372,86.532
1.95504e-005,0.000283005,0.00028372,86.028
2.05041e-005,0.000280621,0.000281336,85.788
1.88352e-005,0.000280382,0.000281097,86.124
1.81199e-005,0.000281097,0.000281813,86.304
1.6451e-005,0.000280859,0.000281336,86.64
1.71663e-005,0.000281813,0.000282289,86.484
1.9312e-005,0.000283958,0.000284674,86.106
1.97889e-005,0.000284912,0.000285627,85.986
2.02657e-005,0.000283958,0.000284435,85.872
2.02657e-005,0.000282766,0.000283482,85.89
1.97889e-005,0.000283005,0.00028372,85.992
1.88352e-005,0.000284197,0.000284912,86.178
1.81199e-005,0.00028372,0.000284435,86.304
1.76431e-005,0.000283958,0.000284435,86.412
1.81199e-005,0.000283482,0.000284197,86.304
2.0981e-005,0.000278952,0.000279667,85.662
1.97889e-005,0.000280144,0.000280621,85.92
1.76431e-005,0.000281813,0.000282289,86.382
1.78815e-005,0.000281813,0.000282289,86.346
1.57357e-005,0.000282766,0.000283243,86.796
1.6451e-005,0.000283243,0.00028372,86.664
1.81199e-005,0.000286104,0.000286581,86.37
1.9312e-005,0.000285627,0.000286343,86.094
1.97889e-005,0.000283005,0.00028372,85.992
2.00273e-005,0.000280382,0.000281097,85.89
1.85968e-005,0.000279428,0.000280144,86.178
1.69278e-005,0.000281097,0.000281574,86.508
1.57357e-005,0.00028372,0.000284197,86.808
1.69278e-005,0.000283482,0.000283958,86.568
1.9312e-005,0.000282289,0.000283005,86.052
1.95504e-005,0.000281574,0.000282289,86.004
1.81199e-005,0.000281813,0.000282289,86.28
1.69278e-005,0.000281574,0.000282051,86.514
1.6451e-005,0.000282289,0.000282766,86.658
1.54973e-005,0.000282766,0.000283482,86.832
1.59742e-005,0.000289919,0.000290634,86.814
1.69278e-005,0.000286581,0.000287296,86.61
1.97889e-005,0.000281574,0.000282289,85.938
1.97889e-005,0.000280144,0.000280621,85.95
1.95504e-005,0.000278236,0.000278952,85.956
1.9312e-005,0.000279905,0.000280621,86.016
1.81199e-005,0.000283958,0.000284435,86.34
1.69278e-005,0.000284435,0.000284912,86.58
1.97889e-005,0.000284197,0.000284912,86.01
2.52725e-005,0.000279667,0.000280859,84.828
2.2173e-005,0.000278713,0.000279428,85.422
1.85968e-005,0.000278952,0.000279428,86.136
1.66894e-005,0.000280621,0.000281097,86.568
1.59742e-005,0.000282051,0.000282528,86.754
1.81199e-005,0.000283243,0.000283958,86.298
1.95504e-005,0.000283958,0.000284674,86.04
2.02657e-005,0.00028372,0.000284435,85.872
2.07425e-005,0.000284435,0.000285389,85.812
1.95504e-005,0.000283958,0.000284435,86.04
1.81199e-005,0.000281574,0.000282289,86.274
1.85968e-005,0.000283243,0.000283958,86.232
1.97889e-005,0.000282766,0.000283482,85.956
