XinV,YinV,RinV,outputphase
-5.43597e-005,-9.84673e-005,0.000112296,-118.848
-5.93665e-005,-0.000108481,0.000123263,-118.71
-6.05586e-005,-9.87058e-005,0.000115633,-121.56
-5.72207e-005,-0.000102997,0.000117541,-119.07
-6.27046e-005,-0.000101328,0.000118971,-121.734
-5.72207e-005,-8.15396e-005,9.9421e-005,-124.968
-6.05586e-005,-9.32221e-005,0.000110865,-122.928
-5.43597e-005,-9.32221e-005,0.000107766,-120.252
-5.79359e-005,-9.32221e-005,0.000109435,-121.83
-6.10356e-005,-9.03611e-005,0.000108719,-124.008
-5.96049e-005,-9.32221e-005,0.00011015,-122.61
-5.50749e-005,-8.84538e-005,0.000103951,-121.908
-5.74591e-005,-8.82153e-005,0.000104905,-123.084
-4.98297e-005,-9.29837e-005,0.000105143,-118.146
-5.53133e-005,-8.98843e-005,0.000105381,-121.554
-5.03066e-005,-8.9169e-005,0.000102044,-119.412
-5.07834e-005,-8.65464e-005,0.000100136,-120.408
-4.8876e-005,-9.70368e-005,0.000108481,-116.724
-6.0797e-005,-0.000101328,0.000118018,-120.978
-4.81608e-005,-9.05995e-005,0.000102282,-117.942
-4.50613e-005,-9.656e-005,0.000106097,-114.96
-5.26907e-005,-0.000100613,0.000113249,-117.582
-4.64919e-005,-9.96594e-005,0.000109673,-114.972
-5.43597e-005,-0.000101328,0.000114918,-118.2
-5.0545e-005,-9.98979e-005,0.00011158,-116.868
-4.41077e-005,-0.000100375,0.000109435,-113.682
-5.65054e-005,-9.98979e-005,0.000114441,-119.436
-5.26907e-005,-0.000105381,0.000117779,-116.562
-5.48365e-005,-9.32221e-005,0.000107766,-120.522
-5.10218e-005,-9.60832e-005,0.000108481,-117.9
-6.34198e-005,-0.000106335,0.000123502,-120.816
-6.31814e-005,-9.39374e-005,0.000112772,-123.996
-6.15125e-005,-9.29837e-005,0.000111104,-123.522
-6.43735e-005,-9.27453e-005,0.000112534,-124.698
-5.79359e-005,-0.000101805,0.000116826,-119.634
-5.60286e-005,-9.15532e-005,0.000107289,-121.464
-6.41351e-005,-8.51159e-005,0.000106097,-127.032
-6.05586e-005,-9.22685e-005,0.00011015,-123.282
-6.05586e-005,-8.89306e-005,0.000107289,-124.182
-6.22277e-005,-8.53543e-005,0.000105143,-126.054
-5.57902e-005,-8.27317e-005,9.96594e-005,-123.954
-5.48365e-005,-8.55927e-005,0.000101328,-122.676
-5.00681e-005,-9.67984e-005,0.000108719,-117.348
-4.38693e-005,-9.08379e-005,0.000100613,-115.764
-5.12602e-005,-9.98979e-005,0.000112057,-117.138
-4.6015e-005,-9.75137e-005,0.000107527,-115.176
-6.77113e-005,-0.000108243,0.000127316,-121.968
-4.91145e-005,-0.000107527,0.000117779,-114.54
-4.79224e-005,-0.000101567,0.000112057,-115.23
-5.6267e-005,-0.000103236,0.000117302,-118.566
-4.67303e-005,-9.67984e-005,0.000107289,-115.692
-5.84128e-005,-9.08379e-005,0.000107766,-122.706
-6.27046e-005,-0.000105381,0.00012231,-120.792
-5.60286e-005,-0.000100613,0.000114918,-119.052
-5.65054e-005,-9.91826e-005,0.000113726,-119.64
-5.72207e-005,-9.60832e-005,0.00011158,-120.696
-6.48503e-005,-9.89442e-005,0.000118018,-123.198
-6.15125e-005,-9.84673e-005,0.000115633,-121.884
-6.15125e-005,-0.000102044,0.000118971,-121.02
-6.10356e-005,-9.22685e-005,0.000110388,-123.498
-5.74591e-005,-8.9169e-005,0.000105858,-122.742
-6.46119e-005,-8.86922e-005,0.000109435,-126.084
-6.15125e-005,-9.13148e-005,0.000109673,-123.93
-5.6267e-005,-9.79905e-005,0.000112772,-119.862
-5.00681e-005,-7.65328e-005,9.13148e-005,-123.084
-4.83992e-005,-8.86922e-005,0.000100852,-118.596
-4.81608e-005,-9.25069e-005,0.000103951,-117.468
-5.00681e-005,-8.9169e-005,0.000101805,-119.244
-4.91145e-005,-9.15532e-005,0.000103474,-118.212
-5.65054e-005,-9.41758e-005,0.000109435,-121.008
-5.0545e-005,-9.32221e-005,0.00010562,-118.5
-4.48229e-005,-9.9421e-005,0.000108719,-114.21
-5.6267e-005,-9.84673e-005,0.000113011,-119.736
-5.22139e-005,-9.25069e-005,0.000106097,-119.424
-4.67303e-005,-9.91826e-005,0.000109435,-115.2
-5.29292e-005,-9.77521e-005,0.000110865,-118.41
-5.0545e-005,-9.75137e-005,0.000109673,-117.384
-5.74591e-005,-9.98979e-005,0.000115157,-119.868
-5.93665e-005,-0.000108004,0.000123025,-118.782
-6.17509e-005,-0.000106812,0.000123025,-120.03
-6.15125e-005,-0.000102044,0.000118971,-121.02
-6.43735e-005,-9.82289e-005,0.000117302,-123.174
-5.98433e-005,-9.70368e-005,0.000113965,-121.668
-6.1274e-005,-9.48911e-005,0.000112534,-122.868
-6.03201e-005,-9.01227e-005,0.000108243,-123.762
-5.19755e-005,-9.53679e-005,0.000108481,-118.53
-5.31676e-005,-8.98843e-005,0.000103951,-120.588
-5.79359e-005,-9.25069e-005,0.000108719,-121.986
-5.26907e-005,-9.15532e-005,0.00010562,-119.802
-5.22139e-005,-9.3699e-005,0.000106812,-119.082
-5.57902e-005,-9.44142e-005,0.000109435,-120.546
-5.14986e-005,-8.82153e-005,0.000102044,-120.288
-4.8876e-005,-9.41758e-005,0.00010562,-117.372
-5.38828e-005,-9.203e-005,0.000106335,-120.258
-5.0545e-005,-9.58447e-005,0.000108004,-117.708
-5.03066e-005,-9.70368e-005,0.000108958,-117.348
-5.22139e-005,-9.98979e-005,0.000112296,-117.552
-5.31676e-005,-0.000100852,0.000113726,-117.84
-5.03066e-005,-0.00010109,0.000112772,-116.412
-5.45981e-005,-0.000101567,0.000115157,-118.236
-5.36444e-005,-9.87058e-005,0.000112057,-118.47
-4.98297e-005,-9.79905e-005,0.000109673,-116.874
-6.15125e-005,-0.000103236,0.000119925,-120.804
-5.65054e-005,-0.000105858,0.000119925,-118.098
-5.96049e-005,-9.75137e-005,0.000113965,-121.392
-6.2943e-005,-0.000102997,0.00012064,-121.386
-5.14986e-005,-9.87058e-005,0.000110865,-117.528
-6.93803e-005,-0.000105858,0.000126601,-123.294
-6.2943e-005,-9.51295e-005,0.000113726,-123.48
-5.60286e-005,-0.000100613,0.000114918,-119.13
-6.10356e-005,-9.203e-005,0.00011015,-123.546
-6.5804e-005,-9.96594e-005,0.000118971,-123.426
-6.10356e-005,-9.15532e-005,0.000109435,-123.666
-5.79359e-005,-8.79769e-005,0.000105143,-123.36
-6.43735e-005,-8.84538e-005,0.000109196,-126.066
-5.31676e-005,-9.3699e-005,0.000107289,-119.622
-5.88896e-005,-9.03611e-005,0.000107289,-123.048
-5.81744e-005,-8.77385e-005,0.000105143,-123.564
-4.98297e-005,-9.10764e-005,0.000103474,-118.626
-4.95913e-005,-8.77385e-005,0.000100613,-119.448
-5.26907e-005,-8.44006e-005,9.9421e-005,-121.986
-5.0545e-005,-8.58312e-005,9.9421e-005,-120.522
-4.76839e-005,-8.70232e-005,9.89442e-005,-118.632
-6.22277e-005,-9.15532e-005,0.000110388,-124.122
-4.50613e-005,-9.3699e-005,0.000103474,-115.62
-5.50749e-005,-9.77521e-005,0.000112057,-119.388
-5.00681e-005,-9.63216e-005,0.000108243,-117.468
-5.98433e-005,-9.48911e-005,0.000112057,-122.25
-4.74455e-005,-9.58447e-005,0.000106574,-116.322
-5.00681e-005,-8.9169e-005,0.000102044,-119.202
-5.00681e-005,-9.34605e-005,0.00010562,-118.098
-4.62534e-005,-9.08379e-005,0.000101805,-116.94
-4.3154e-005,-9.03611e-005,9.98979e-005,-115.452
-4.33924e-005,-9.03611e-005,0.000100136,-115.542
-5.29292e-005,-9.34605e-005,0.00010705,-119.514
-4.43461e-005,-9.25069e-005,0.000102282,-115.524
-4.69687e-005,-9.15532e-005,0.00010252,-117.144
-5.14986e-005,-9.3699e-005,0.000106812,-118.8
-5.12602e-005,-9.46526e-005,0.000107289,-118.434
-5.72207e-005,-0.000100375,0.000115157,-119.598
-4.79224e-005,-9.29837e-005,0.000104428,-117.258
-4.6015e-005,-9.13148e-005,0.000102044,-116.772
-4.91145e-005,-9.53679e-005,0.00010705,-117.204
-4.93529e-005,-8.84538e-005,0.00010109,-119.184
-4.74455e-005,-9.03611e-005,0.000101805,-117.696
-4.55382e-005,-9.32221e-005,0.000103474,-116.028
-5.3406e-005,-8.60696e-005,0.00010109,-121.806
-4.55382e-005,-9.25069e-005,0.000102759,-116.148
-4.69687e-005,-9.10764e-005,0.000102282,-117.234
-5.36444e-005,-9.27453e-005,0.000106812,-120
-4.83992e-005,-9.15532e-005,0.000103236,-117.762
-4.72071e-005,-0.000103713,0.000113726,-114.39
-5.07834e-005,-8.48775e-005,9.84673e-005,-120.9
-5.19755e-005,-8.82153e-005,0.000102044,-120.498
-5.88896e-005,-9.08379e-005,0.000108004,-122.856
-5.76975e-005,-8.29701e-005,0.000100852,-124.848
-4.26772e-005,-8.03475e-005,9.08379e-005,-117.972
-5.22139e-005,-8.58312e-005,0.000100136,-121.338
-4.86376e-005,-8.48775e-005,9.75137e-005,-119.76
-5.88896e-005,-8.32085e-005,0.000101567,-125.328
-5.65054e-005,-8.20165e-005,9.9421e-005,-124.488
-6.27046e-005,-9.67984e-005,0.000115157,-122.886
-6.27046e-005,-8.82153e-005,0.000107766,-125.334
-6.1274e-005,-8.27317e-005,0.00010252,-126.552
-5.65054e-005,-8.58312e-005,0.000102282,-123.33
-5.74591e-005,-9.203e-005,0.000108243,-121.932
-5.88896e-005,-9.41758e-005,0.000110627,-122.04
-6.55656e-005,-9.87058e-005,0.000118256,-123.624
-6.65192e-005,-9.48911e-005,0.000115633,-125.04
-6.10356e-005,-9.41758e-005,0.000112057,-122.862
-5.98433e-005,-9.91826e-005,0.000115633,-121.074
-6.81882e-005,-9.3699e-005,0.000115633,-126.024
-6.60424e-005,-9.70368e-005,0.000117064,-124.212
-5.72207e-005,-0.000102282,0.000116826,-119.226
-5.43597e-005,-0.000105381,0.000118256,-117.288
-5.84128e-005,-9.75137e-005,0.000113488,-120.936
-6.0797e-005,-0.000103713,0.000119925,-120.336
-5.69823e-005,-0.000104666,0.000118971,-118.542
-4.98297e-005,-9.70368e-005,0.000108719,-117.156
-5.88896e-005,-9.77521e-005,0.000113965,-120.99
-4.22003e-005,-0.000102044,0.00011015,-112.416
-5.48365e-005,-0.000104428,0.000117779,-117.654
-4.26772e-005,-9.79905e-005,0.000106574,-113.562
-5.22139e-005,-9.46526e-005,0.000107766,-118.902
-5.31676e-005,-9.82289e-005,0.000111342,-118.362
-4.41077e-005,-0.000104189,0.000112772,-112.896
-5.0545e-005,-9.98979e-005,0.000111819,-116.754
-5.50749e-005,-9.56063e-005,0.00011015,-119.94
-4.74455e-005,-9.03611e-005,0.000101805,-117.696
-4.83992e-005,-8.96459e-005,0.000101567,-118.368
-4.98297e-005,-9.656e-005,0.000108481,-117.234
-4.38693e-005,-9.77521e-005,0.000106812,-114.168
-5.10218e-005,-9.75137e-005,0.000109911,-117.612
-5.10218e-005,-8.70232e-005,0.000100613,-120.378
-4.83992e-005,-8.67848e-005,9.89442e-005,-119.148
-5.45981e-005,-8.41622e-005,0.000100136,-122.922
-5.50749e-005,-9.25069e-005,0.000107289,-120.78
-5.41213e-005,-9.15532e-005,0.000106097,-120.594
-5.55518e-005,-8.86922e-005,0.000104428,-122.046
-5.81744e-005,-8.32085e-005,0.00010109,-125.022
-5.17371e-005,-8.9169e-005,0.000102759,-120.09
-5.69823e-005,-9.25069e-005,0.000108481,-121.566
-5.88896e-005,-8.79769e-005,0.00010562,-123.738
-5.22139e-005,-8.75001e-005,0.000101805,-120.804
-4.86376e-005,-8.55927e-005,9.82289e-005,-119.562
-5.72207e-005,-9.41758e-005,0.000109911,-121.308
-6.69961e-005,-8.96459e-005,0.00011158,-126.75
-6.41351e-005,-8.41622e-005,0.00010562,-127.302
-6.10356e-005,-9.32221e-005,0.000111104,-123.264
-6.2943e-005,-9.39374e-005,0.000112772,-123.804
-5.88896e-005,-9.58447e-005,0.000112296,-121.59
-6.50887e-005,-0.000101805,0.00012064,-122.592
-5.76975e-005,-0.000101328,0.000116349,-119.682
-6.48503e-005,-9.98979e-005,0.000118733,-122.976
-6.24661e-005,-9.82289e-005,0.00011611,-122.46
-5.93665e-005,-9.98979e-005,0.000115872,-120.654
-5.96049e-005,-0.000101567,0.000117302,-120.42
-5.72207e-005,-9.25069e-005,0.000108481,-121.764
-5.65054e-005,-9.48911e-005,0.00011015,-120.828
-5.88896e-005,-0.000101805,0.000117302,-119.988
-5.98433e-005,-0.000102997,0.000118733,-120.126
-4.8876e-005,-0.000106335,0.000116826,-114.702
-5.43597e-005,-9.656e-005,0.000110627,-119.304
-5.93665e-005,-9.75137e-005,0.000113965,-121.254
-6.00817e-005,-0.000104666,0.000120402,-119.862
-5.69823e-005,-0.00010109,0.000115633,-119.37
-5.43597e-005,-0.000102282,0.000115633,-117.93
-5.48365e-005,-9.67984e-005,0.000110865,-119.49
-5.65054e-005,-0.000100375,0.000114918,-119.352
-5.96049e-005,-9.53679e-005,0.000112057,-122.016
-5.3406e-005,-0.000100375,0.000113488,-117.996
-4.93529e-005,-0.000102282,0.000113249,-115.698
-5.6267e-005,-0.000106574,0.000120163,-117.804
-5.0545e-005,-0.000103951,0.000115157,-115.86
-5.22139e-005,-9.96594e-005,0.000112296,-117.594
-5.00681e-005,-9.22685e-005,0.000104666,-118.398
-5.81744e-005,-0.000102044,0.000117302,-119.736
-4.72071e-005,-9.22685e-005,0.000103474,-117.102
-5.24523e-005,-9.39374e-005,0.000107289,-119.148
-4.83992e-005,-9.53679e-005,0.000106812,-116.886
-4.76839e-005,-9.29837e-005,0.000104189,-117.096
-5.03066e-005,-9.656e-005,0.000108481,-117.51
-4.98297e-005,-0.000102759,0.000113965,-115.818
-4.57766e-005,-9.3699e-005,0.000103951,-116.034
-5.24523e-005,-9.03611e-005,0.000104189,-120.132
-4.17235e-005,-0.000102997,0.000110865,-111.942
-5.29292e-005,-9.25069e-005,0.000106097,-119.778
-5.03066e-005,-9.3699e-005,0.000106097,-118.218
-5.53133e-005,-9.25069e-005,0.000107527,-120.936
-5.3406e-005,-9.48911e-005,0.000108719,-119.352
-5.48365e-005,-8.9169e-005,0.000104428,-121.512
-5.24523e-005,-8.75001e-005,0.000101805,-120.882
-5.72207e-005,-8.98843e-005,0.000106335,-122.472
-6.10356e-005,-9.03611e-005,0.000108719,-124.08
-5.38828e-005,-9.08379e-005,0.00010562,-120.654
-5.60286e-005,-9.25069e-005,0.000107766,-121.116
-5.55518e-005,-8.58312e-005,0.000102044,-122.886
-5.57902e-005,-8.82153e-005,0.000104189,-122.268
-4.67303e-005,-9.41758e-005,0.000104905,-116.28
-5.60286e-005,-9.29837e-005,0.000108243,-121.098
-5.98433e-005,-9.53679e-005,0.000112296,-122.112
-6.55656e-005,-8.86922e-005,0.000109911,-126.438
-5.45981e-005,-9.53679e-005,0.000109673,-119.754
-5.81744e-005,-9.656e-005,0.000112296,-121.092
-6.41351e-005,-9.05995e-005,0.000110627,-125.268
-5.86512e-005,-8.72617e-005,0.000104905,-123.864
-6.36582e-005,-9.91826e-005,0.000117541,-122.676
-6.5804e-005,-8.67848e-005,0.000108481,-127.152
-6.00817e-005,-9.01227e-005,0.000108004,-123.69
-6.27046e-005,-8.70232e-005,0.000106812,-125.742
-6.46119e-005,-8.75001e-005,0.000108481,-126.396
-6.38966e-005,-9.32221e-005,0.000112772,-124.35
-5.41213e-005,-9.29837e-005,0.000107289,-120.186
-5.48365e-005,-9.46526e-005,0.000109196,-120.126
-6.05586e-005,-9.03611e-005,0.000108481,-123.81
-5.6267e-005,-9.10764e-005,0.000106812,-121.686
-6.43735e-005,-9.32221e-005,0.000112772,-124.674
-6.31814e-005,-9.25069e-005,0.000111819,-124.326
-6.19893e-005,-9.3699e-005,0.000112057,-123.432
-6.67577e-005,-9.67984e-005,0.000117302,-124.59
-6.05586e-005,-9.08379e-005,0.000108958,-123.714
-6.53272e-005,-9.53679e-005,0.000115157,-124.404
-5.60286e-005,-9.77521e-005,0.000112296,-119.826
-5.93665e-005,-9.67984e-005,0.000113488,-121.542
-5.65054e-005,-9.75137e-005,0.000112534,-120.09
-6.81882e-005,-9.44142e-005,0.00011611,-125.784
-5.48365e-005,-9.75137e-005,0.000111819,-119.352
-6.15125e-005,-9.15532e-005,0.000109911,-123.882
-7.43871e-005,-9.79905e-005,0.000122786,-127.164
-6.41351e-005,-9.32221e-005,0.000112772,-124.536
-6.27046e-005,-9.01227e-005,0.000109435,-124.776
-6.03201e-005,-9.203e-005,0.000109911,-123.186
-5.88896e-005,-9.656e-005,0.000112772,-121.344
-6.03201e-005,-0.000103236,0.000119448,-120.252
-6.19893e-005,-9.3699e-005,0.000112057,-123.474
-5.93665e-005,-9.82289e-005,0.000114441,-121.152
-5.74591e-005,-8.70232e-005,0.000103951,-123.432
-5.98433e-005,-9.10764e-005,0.000108719,-123.324
-5.69823e-005,-8.41622e-005,0.000101328,-124.026
-5.41213e-005,-8.48775e-005,0.000100375,-122.478
-5.31676e-005,-8.89306e-005,0.000103474,-120.9
-5.48365e-005,-0.000100613,0.000114441,-118.614
-5.38828e-005,-9.51295e-005,0.000108958,-119.538
-5.60286e-005,-9.15532e-005,0.00010705,-121.512
-4.98297e-005,-8.41622e-005,9.75137e-005,-120.546
-6.05586e-005,-8.58312e-005,0.000104666,-125.232
-5.43597e-005,-9.01227e-005,0.000105143,-121.122
-5.07834e-005,-8.65464e-005,0.000100136,-120.408
-5.22139e-005,-8.41622e-005,9.89442e-005,-121.71
-5.43597e-005,-9.3699e-005,0.000108004,-120.042
-4.79224e-005,-8.94074e-005,0.00010109,-118.164
-4.6015e-005,-9.05995e-005,0.000101328,-116.862
-5.07834e-005,-9.60832e-005,0.000108481,-117.822
-4.57766e-005,-0.000104666,0.000113965,-113.604
-5.43597e-005,-9.77521e-005,0.000111819,-119.088
-4.50613e-005,-9.72752e-005,0.000106812,-114.852
-4.95913e-005,-0.000104666,0.000115633,-115.308
-4.86376e-005,-0.000105143,0.000115633,-114.792
-5.55518e-005,-0.000101328,0.000115395,-118.638
-5.76975e-005,-0.000105858,0.000120163,-118.62
-5.81744e-005,-0.000100375,0.000115872,-120.102
-6.38966e-005,-0.000102044,0.000119925,-122.082
-6.31814e-005,-0.000104428,0.000121832,-121.194
-6.50887e-005,-0.000108719,0.000126363,-120.924
-6.43735e-005,-9.9421e-005,0.000118256,-122.928
-6.00817e-005,-9.3699e-005,0.000111104,-122.64
-6.19893e-005,-9.203e-005,0.000110627,-123.906
-5.81744e-005,-8.96459e-005,0.000106574,-122.946
-5.93665e-005,-8.58312e-005,0.000103951,-124.71
-5.65054e-005,-9.58447e-005,0.000111104,-120.564
-5.41213e-005,-8.9169e-005,0.000103951,-121.2
-4.91145e-005,-9.32221e-005,0.000105143,-117.744
-4.8876e-005,-9.96594e-005,0.000110627,-116.142
-5.26907e-005,-0.00010109,0.000113726,-117.54
-5.81744e-005,-9.60832e-005,0.000112057,-121.212
-5.76975e-005,-0.000101567,0.000116587,-119.604
-5.79359e-005,-0.000102044,0.000117302,-119.55
-5.22139e-005,-9.46526e-005,0.000107766,-118.902
-5.19755e-005,-8.77385e-005,0.000101805,-120.594
-5.26907e-005,-0.000105143,0.000117302,-116.562
-5.00681e-005,-0.000103713,0.000114918,-115.674
-5.50749e-005,-0.000101328,0.000115157,-118.494
-6.05586e-005,-9.15532e-005,0.000109435,-123.45
-5.98433e-005,-9.77521e-005,0.000114441,-121.494
-6.22277e-005,-9.96594e-005,0.000117064,-121.926
-6.15125e-005,-0.000105858,0.00012231,-120.198
-6.15125e-005,-0.000101805,0.000118494,-121.098
-5.69823e-005,-9.53679e-005,0.000110865,-120.804
-5.48365e-005,-9.03611e-005,0.000105381,-121.308
-6.24661e-005,-9.08379e-005,0.000109911,-124.506
-5.84128e-005,-8.70232e-005,0.000104428,-123.894
-4.8876e-005,-9.48911e-005,0.000106097,-117.33
-5.96049e-005,-9.08379e-005,0.000108481,-123.276
-4.95913e-005,-8.70232e-005,0.000100136,-119.64
-4.8876e-005,-8.86922e-005,0.000100852,-118.89
-4.8876e-005,-9.63216e-005,0.000107766,-116.844
-4.72071e-005,-0.000102282,0.000112296,-114.702
-5.0545e-005,-9.98979e-005,0.000111819,-116.754
-4.67303e-005,-9.91826e-005,0.000109435,-115.2
-5.00681e-005,-9.53679e-005,0.000107527,-117.678
-5.0545e-005,-0.000105143,0.000116349,-115.686
-5.07834e-005,-0.000104905,0.000116349,-115.872
-5.60286e-005,-9.63216e-005,0.000111104,-120.216
-5.65054e-005,-0.000100136,0.00011468,-119.466
-5.98433e-005,-0.000102997,0.000118733,-120.126
-6.43735e-005,-9.98979e-005,0.000118733,-122.796
-6.22277e-005,-0.000101328,0.000118733,-121.53
-6.43735e-005,-9.87058e-005,0.000117779,-123.108
-6.05586e-005,-9.58447e-005,0.000113011,-122.31
-6.22277e-005,-9.27453e-005,0.00011158,-123.858
-5.10218e-005,-9.05995e-005,0.000103713,-119.322
-5.9128e-005,-8.72617e-005,0.000105143,-124.092
-5.41213e-005,-8.41622e-005,9.98979e-005,-122.682
-5.43597e-005,-9.44142e-005,0.000108719,-119.94
-5.00681e-005,-9.17916e-005,0.000104189,-118.608
-4.33924e-005,-8.60696e-005,9.60832e-005,-116.652
-5.14986e-005,-8.72617e-005,0.00010109,-120.492
-4.6015e-005,-9.08379e-005,0.000101567,-116.814
-4.43461e-005,-9.03611e-005,0.000100375,-116.184
-4.91145e-005,-9.48911e-005,0.000106574,-117.324
-4.76839e-005,-9.58447e-005,0.000106812,-116.406
-4.86376e-005,-9.98979e-005,0.000110865,-115.914
-5.00681e-005,-9.656e-005,0.000108481,-117.312
-6.1274e-005,-0.000101328,0.000118256,-121.116
-4.93529e-005,-0.000102759,0.000113726,-115.59
-5.55518e-005,-0.00010705,0.000120163,-117.384
-5.57902e-005,-0.000107289,0.00012064,-117.45
-5.29292e-005,-0.000106335,0.000118494,-116.454
-6.41351e-005,-0.000104905,0.000122548,-121.446
-6.10356e-005,-0.000101328,0.000118256,-121.044
-5.96049e-005,-0.00010109,0.000117064,-120.504
-5.98433e-005,-9.91826e-005,0.000115633,-121.074
-5.6267e-005,-0.000103713,0.000117779,-118.446
-5.72207e-005,-9.41758e-005,0.00011015,-121.26
-6.43735e-005,-9.01227e-005,0.000110388,-125.49
-5.48365e-005,-8.53543e-005,0.00010109,-122.646
-5.69823e-005,-8.36854e-005,0.000100852,-124.242
-5.26907e-005,-9.08379e-005,0.000104666,-120.072
-5.14986e-005,-9.03611e-005,0.000103951,-119.688
-5.41213e-005,-8.60696e-005,0.000101328,-122.124
-5.65054e-005,-8.77385e-005,0.000103951,-122.724
-4.6015e-005,-9.91826e-005,0.000108958,-114.804
-4.8876e-005,-9.58447e-005,0.000107289,-117.042
-5.0545e-005,-9.82289e-005,0.00011015,-117.264
-5.3406e-005,-9.98979e-005,0.000112772,-118.152
-4.83992e-005,-9.79905e-005,0.000108958,-116.292
-4.72071e-005,-9.98979e-005,0.00011015,-115.29
-5.10218e-005,-0.00010109,0.000113011,-116.79
-5.6267e-005,-0.000102282,0.000116587,-118.8
-5.45981e-005,-9.58447e-005,0.00011015,-119.628
-6.22277e-005,-0.000100375,0.000117779,-121.758
-5.9128e-005,-8.72617e-005,0.000105143,-124.092
-6.05586e-005,-9.39374e-005,0.000111342,-122.742
-6.41351e-005,-9.58447e-005,0.000115157,-123.738
-5.86512e-005,-9.53679e-005,0.000111819,-121.536
-6.55656e-005,-9.39374e-005,0.000114441,-124.914
-6.10356e-005,-8.96459e-005,0.000108004,-124.206
-6.10356e-005,-8.98843e-005,0.000108481,-124.176
-5.65054e-005,-8.98843e-005,0.000105858,-122.214
-5.22139e-005,-9.34605e-005,0.000106812,-119.124
-5.26907e-005,-8.84538e-005,0.000102759,-120.726
-4.52998e-005,-9.53679e-005,0.000105381,-115.35
-4.8876e-005,-8.32085e-005,9.63216e-005,-120.336
-4.76839e-005,-8.96459e-005,0.00010109,-118.038
-5.55518e-005,-8.32085e-005,9.96594e-005,-123.768
-5.19755e-005,-0.000103236,0.000115395,-116.676
-4.22003e-005,-9.32221e-005,0.000102044,-114.264
