Frequency,XinV,YinV,RinV,outputphase
0.5,-7.15259e-006,0.000149489,0.000149728,92.676
0.5,-7.15259e-006,0.00014329,0.00014329,92.796
0.5,-1.21594e-005,0.000138522,0.000138999,94.944
0.5,-2.00273e-005,0.000136138,0.000137807,98.28
0.5,-2.62262e-005,0.00013733,0.000139953,100.71
0.5,-2.98024e-005,0.000142098,0.000144959,101.79
0.5,-3.19483e-005,0.000148536,0.000151874,102.084
0.5,-2.78951e-005,0.000155688,0.000158311,100.128
0.5,-2.28883e-005,0.000159503,0.000161172,98.136
0.5,-1.66894e-005,0.00015998,0.000160695,95.886
0.5,-1.26362e-005,0.000157357,0.000157834,94.536
0.5,-7.86787e-006,0.000151397,0.000151635,92.898
0.5,-7.62945e-006,0.000143767,0.000144006,92.982
0.5,-1.35899e-005,0.000139476,0.000140191,95.52
0.5,-1.95504e-005,0.000136853,0.000138284,98.034
0.5,-2.33651e-005,0.000135423,0.00013733,99.768
0.5,-3.12331e-005,0.000141145,0.000144483,102.384
0.5,-3.05178e-005,0.000150443,0.000153542,101.442
0.5,-2.78951e-005,0.000157119,0.000159503,99.972
0.5,-2.57493e-005,0.00015998,0.000162126,99.102
0.5,-2.00273e-005,0.000160457,0.000161649,97.038
0.5,-1.07289e-005,0.000155927,0.000156165,93.852
0.5,-7.15259e-006,0.000149013,0.000149251,92.688
0.5,-9.5368e-006,0.00014329,0.000143767,93.72
0.5,-1.57357e-005,0.000139476,0.000140191,96.342
0.5,-2.31267e-005,0.000136138,0.000138284,99.576
0.5,-2.93256e-005,0.000140429,0.00014329,101.73
0.5,-3.38557e-005,0.000145675,0.000149489,103.062
0.5,-3.33788e-005,0.000153304,0.000156642,102.204
0.5,-2.59877e-005,0.000159265,0.00016141,99.198
0.5,-1.78815e-005,0.000160218,0.000161172,96.288
0.5,-1.02521e-005,0.00015545,0.000155927,93.738
0.5,-8.34471e-006,0.000146628,0.000146867,93.246
0.5,-1.21594e-005,0.000140906,0.000141383,94.866
0.5,-1.95504e-005,0.000137807,0.000139237,97.974
0.5,-2.45572e-005,0.000138284,0.000140429,100.044
0.5,-3.12331e-005,0.000142337,0.000145675,102.336
0.5,-3.05178e-005,0.000150681,0.000153781,101.37
0.5,-2.78951e-005,0.000157596,0.00015998,99.954
0.5,-2.2173e-005,0.000160933,0.000162602,97.83
0.5,-1.40668e-005,0.00015998,0.000160695,94.938
0.5,-6.67575e-006,0.000154496,0.000154735,92.406
0.5,-7.15259e-006,0.000145436,0.000145675,92.748
0.5,-1.31131e-005,0.000139714,0.000140429,95.31
0.5,-1.85968e-005,0.000138761,0.000139953,97.584
0.5,-2.62262e-005,0.000140429,0.000142814,100.548
0.5,-3.17099e-005,0.000146867,0.000150205,102.096
0.5,-2.76567e-005,0.000155211,0.000157596,100.038
0.5,-2.24115e-005,0.000159265,0.000160695,97.98
0.5,-1.40668e-005,0.000159026,0.000159741,95.028
0.5,-1.00136e-005,0.000154496,0.000154973,93.636
0.5,-1.00136e-005,0.000145198,0.000145436,93.87
0.5,-1.59742e-005,0.000138761,0.000139476,96.504
0.5,-2.26499e-005,0.000136615,0.000138522,99.336
0.5,-3.00409e-005,0.00014186,0.000144959,101.868
0.5,-3.36173e-005,0.000149251,0.000152827,102.642
0.5,-2.83719e-005,0.000159265,0.000161649,100.026
0.5,-1.95504e-005,0.000162602,0.000163794,96.78
0.5,-1.33515e-005,0.000160933,0.00016141,94.674
0.5,-1.02521e-005,0.000155927,0.000156404,93.726
0.5,-1.07289e-005,0.000148536,0.000148774,94.104
0.5,-1.62126e-005,0.000139953,0.000140668,96.522
0.5,-2.36036e-005,0.000138045,0.000139953,99.654
0.5,-3.14715e-005,0.000141622,0.000145198,102.456
0.5,-3.52862e-005,0.000150443,0.000154258,103.152
0.5,-3.14715e-005,0.00015688,0.00015998,101.286
0.5,-2.26499e-005,0.000159265,0.000160933,98.028
0.5,-1.33515e-005,0.000157119,0.000157596,94.842
0.5,-1.07289e-005,0.000149966,0.000150205,94.068
0.5,-1.35899e-005,0.000142098,0.000142814,95.418
0.5,-1.81199e-005,0.000138522,0.000139714,97.398
0.5,-2.55109e-005,0.000139476,0.00014186,100.278
0.5,-3.00409e-005,0.000144483,0.000147344,101.664
0.5,-2.88488e-005,0.000152827,0.00015545,100.674
0.5,-2.2173e-005,0.000158311,0.000159741,97.908
0.5,-1.28747e-005,0.000158549,0.000159026,94.566
0.5,-7.15259e-006,0.000153781,0.000154019,92.604
0.5,-7.62945e-006,0.000146152,0.000146152,92.94
0.5,-1.45436e-005,0.000136615,0.000137568,96.048
0.5,-2.28883e-005,0.000134707,0.000136615,99.546
0.5,-3.02793e-005,0.000139714,0.000142814,102.174
0.5,-3.43325e-005,0.00014782,0.000151635,102.996
0.5,-3.09946e-005,0.000157119,0.000160218,101.088
0.5,-2.28883e-005,0.000160457,0.000162126,98.094
0.5,-1.50204e-005,0.000156642,0.000157119,95.466
0.5,-1.12057e-005,0.00014782,0.000148297,94.314
0.5,-1.1921e-005,0.000140429,0.000141145,94.812
0.5,-1.78815e-005,0.000136853,0.000138045,97.35
0.5,-2.76567e-005,0.000140668,0.00014329,101.052
0.5,-3.5763e-005,0.000144483,0.000148774,103.848
0.5,-3.64783e-005,0.000152827,0.000157119,103.356
0.5,-2.90872e-005,0.000160933,0.000163794,100.2
0.5,-2.16962e-005,0.000164271,0.000165463,97.452
0.5,-1.57357e-005,0.00015998,0.000160695,95.526
0.5,-1.12057e-005,0.000153066,0.000153304,94.17
0.5,-1.33515e-005,0.000144483,0.000144959,95.274
0.5,-1.9312e-005,0.000142098,0.00014329,97.68
0.5,-2.86103e-005,0.000143767,0.000146628,101.196
0.5,-3.33788e-005,0.000147582,0.000151158,102.72
0.5,-3.62399e-005,0.000154973,0.000159265,103.122
0.5,-3.05178e-005,0.000161172,0.000164033,100.65
0.5,-2.12194e-005,0.000160933,0.000162126,97.434
0.5,-1.4782e-005,0.000154258,0.000154973,95.43
0.5,-1.28747e-005,0.000149966,0.000150443,94.89
0.5,-1.76431e-005,0.000143529,0.000144483,96.942
0.5,-2.59877e-005,0.000139953,0.000142098,100.458
0.5,-3.02793e-005,0.000143052,0.000146152,101.898
0.5,-3.43325e-005,0.000149489,0.000153304,102.876
0.5,-3.02793e-005,0.000157834,0.000160695,100.812
0.5,-2.40804e-005,0.000163318,0.000164987,98.358
0.5,-1.62126e-005,0.000161649,0.000162602,95.646
0.5,-1.1921e-005,0.000154258,0.000154973,94.38
0.5,-1.54973e-005,0.000146152,0.000146867,95.988
0.5,-2.05041e-005,0.000139714,0.000141145,98.274
0.5,-2.78951e-005,0.000143529,0.000146152,100.968
0.5,-3.45709e-005,0.000149966,0.000153781,102.936
0.5,-3.43325e-005,0.000156642,0.000160218,102.36
0.5,-2.71798e-005,0.000160457,0.000162841,99.54
0.5,-1.9312e-005,0.000158311,0.000159265,96.9
0.5,-1.45436e-005,0.000153781,0.000154258,95.322
0.5,-1.40668e-005,0.000146628,0.000147105,95.454
0.5,-1.97889e-005,0.000139953,0.000141383,97.986
0.5,-2.78951e-005,0.000138999,0.000141622,101.244
0.5,-3.38557e-005,0.000145198,0.000149013,103.044
