XinV,YinV,RinV,outputphase
6.98571e-005,0.000550751,0.000555281,82.758
6.79498e-005,0.000551227,0.000555281,82.95
7.17645e-005,0.000554565,0.000559334,82.62
7.10492e-005,0.000551943,0.000556234,82.656
6.74729e-005,0.000548605,0.000552658,82.968
6.91419e-005,0.000550989,0.000555281,82.83
7.05724e-005,0.000552181,0.000556711,82.71
6.93803e-005,0.00054789,0.000552181,82.77
6.84266e-005,0.000549797,0.000554089,82.902
6.96187e-005,0.000550751,0.000555042,82.776
7.03339e-005,0.000550035,0.000554565,82.698
6.84266e-005,0.000549797,0.000554089,82.884
6.84266e-005,0.000552896,0.000557188,82.944
7.29566e-005,0.000554565,0.000559334,82.5
7.29566e-005,0.000551227,0.000555996,82.44
7.12876e-005,0.000550274,0.000554804,82.596
7.12876e-005,0.000551466,0.000555996,82.614
7.41486e-005,0.000550751,0.000555757,82.314
7.22413e-005,0.000550035,0.000554565,82.512
6.89034e-005,0.00054932,0.000553612,82.842
7.00955e-005,0.000550035,0.000554565,82.734
7.3195e-005,0.000549797,0.000554565,82.404
6.96187e-005,0.00054932,0.000553612,82.776
6.46119e-005,0.000550751,0.000554565,83.304
6.79498e-005,0.000551466,0.000555757,82.974
7.00955e-005,0.00054932,0.00055385,82.704
6.72345e-005,0.000549797,0.00055385,83.016
6.74729e-005,0.000550751,0.000554804,83.016
7.12876e-005,0.000549559,0.000554089,82.59
6.91419e-005,0.000549082,0.000553612,82.824
6.91419e-005,0.00055242,0.000556711,82.866
7.00955e-005,0.000552658,0.000557188,82.752
7.24797e-005,0.000551466,0.000556234,82.494
6.98571e-005,0.000550274,0.000554565,82.752
6.69961e-005,0.000550751,0.000554565,83.046
6.84266e-005,0.000553612,0.000557665,82.932
6.91419e-005,0.000551466,0.000555757,82.854
6.81882e-005,0.000548128,0.000552181,82.896
6.91419e-005,0.000549082,0.000553612,82.806
7.08108e-005,0.000549559,0.000554089,82.638
7.34334e-005,0.000549797,0.000554565,82.386
7.05724e-005,0.000549082,0.000553612,82.668
6.91419e-005,0.000551466,0.000555757,82.854
7.12876e-005,0.000550274,0.000555042,82.614
7.22413e-005,0.000547413,0.00055242,82.476
6.79498e-005,0.000548128,0.00055242,82.914
6.93803e-005,0.00055242,0.00055695,82.83
6.98571e-005,0.000551943,0.000556234,82.77
6.96187e-005,0.000550274,0.000554565,82.77
6.81882e-005,0.000552658,0.00055695,82.956
7.08108e-005,0.000554089,0.000558618,82.698
6.91419e-005,0.000550512,0.000554804,82.824
6.84266e-005,0.000549082,0.000553373,82.872
6.72345e-005,0.000551227,0.000555281,83.034
7.00955e-005,0.000550989,0.000555519,82.746
7.08108e-005,0.000548605,0.000552896,82.644
7.03339e-005,0.00054932,0.00055385,82.686
7.00955e-005,0.000555281,0.000559811,82.782
7.03339e-005,0.000553612,0.000558142,82.746
6.91419e-005,0.000549797,0.000554089,82.83
6.84266e-005,0.000550274,0.000554327,82.908
7.05724e-005,0.000551466,0.000555757,82.698
7.20029e-005,0.000550512,0.000555281,82.53
6.91419e-005,0.000549082,0.000553612,82.824
6.91419e-005,0.000550274,0.000554565,82.818
7.10492e-005,0.000550274,0.000554804,82.632
7.27181e-005,0.000548128,0.000552896,82.428
7.12876e-005,0.000548128,0.000552896,82.59
6.91419e-005,0.000549797,0.000554089,82.83
7.17645e-005,0.000549797,0.000554327,82.554
7.34334e-005,0.000547413,0.00055242,82.338
7.17645e-005,0.000550274,0.000555042,82.548
7.17645e-005,0.000551466,0.000555996,82.56
7.24797e-005,0.00054932,0.000554089,82.464
7.17645e-005,0.000547413,0.000552181,82.512
7.00955e-005,0.000550512,0.000555042,82.74
6.89034e-005,0.000551943,0.000556234,82.878
6.96187e-005,0.000549559,0.000554089,82.758
6.89034e-005,0.000548605,0.000552896,82.836
6.74729e-005,0.000549082,0.000553373,82.98
7.00955e-005,0.000549559,0.000554089,82.728
7.12876e-005,0.000546936,0.000551466,82.554
6.84266e-005,0.000547413,0.000551704,82.854
6.91419e-005,0.000549797,0.000554089,82.812
7.17645e-005,0.000550989,0.000555757,82.56
7.17645e-005,0.000550751,0.000555281,82.572
6.96187e-005,0.000551466,0.000555757,82.788
6.96187e-005,0.000550989,0.000555281,82.794
7.03339e-005,0.000550035,0.000554565,82.698
6.93803e-005,0.000548128,0.00055242,82.776
6.69961e-005,0.000550512,0.000554565,83.046
6.91419e-005,0.000552658,0.00055695,82.866
6.89034e-005,0.000550035,0.000554327,82.854
