Frequency,XinV,YinV,RinV,outputphase
0.5,2.28883e-005,0.000258448,0.00025964,84.918
0.5,2.0981e-005,0.00025511,0.000256063,85.296
0.5,1.59742e-005,0.000253202,0.000253679,86.352
0.5,1.26362e-005,0.000254633,0.00025511,87.156
0.5,9.77522e-006,0.000257256,0.000257256,87.81
0.5,8.58313e-006,0.000261309,0.000261309,88.104
0.5,9.29838e-006,0.000264646,0.000264885,87.948
0.5,5.96049e-006,0.000262262,0.000262262,88.656
0.5,1.21594e-005,0.000263693,0.000263931,87.324
0.5,2.07425e-005,0.00025964,0.000260355,85.416
0.5,2.33651e-005,0.000258924,0.000260117,84.816
0.5,2.36036e-005,0.000256779,0.000257971,84.732
0.5,2.14578e-005,0.000253679,0.000254633,85.122
0.5,1.71663e-005,0.000252249,0.000252964,86.076
0.5,1.23978e-005,0.000253202,0.000253441,87.174
0.5,9.29838e-006,0.000256302,0.00025654,87.918
0.5,8.10629e-006,0.000260355,0.000260593,88.206
0.5,8.82155e-006,0.000264646,0.000264646,88.05
0.5,1.26362e-005,0.0002656,0.000265839,87.27
0.5,1.52589e-005,0.000262501,0.000262978,86.658
0.5,1.97889e-005,0.000260355,0.000261309,85.644
0.5,2.24115e-005,0.000260355,0.000261309,85.062
0.5,2.31267e-005,0.000257256,0.000258448,84.858
0.5,2.07425e-005,0.000253441,0.000254156,85.302
0.5,1.69278e-005,0.00025201,0.000252726,86.106
0.5,1.26362e-005,0.000252249,0.000252487,87.09
0.5,9.05996e-006,0.000255587,0.000255587,87.948
0.5,7.62945e-006,0.000258686,0.000258924,88.302
0.5,7.39101e-006,0.000261785,0.000261785,88.362
0.5,1.02521e-005,0.000265123,0.000265123,87.768
0.5,1.52589e-005,0.000266792,0.000267269,86.712
0.5,1.85968e-005,0.0002656,0.000266315,85.944
0.5,2.16962e-005,0.000262262,0.000262978,85.242
0.5,2.12194e-005,0.000258448,0.000259163,85.284
0.5,1.9312e-005,0.000254156,0.000254871,85.65
0.5,1.52589e-005,0.000252249,0.000252726,86.526
0.5,1.16826e-005,0.000252726,0.000252964,87.318
0.5,8.82155e-006,0.00025511,0.00025511,87.978
0.5,7.15259e-006,0.000258686,0.000258924,88.416
0.5,7.15259e-006,0.000262739,0.000262978,88.404
0.5,1.04905e-005,0.000264646,0.000264646,87.726
0.5,1.43052e-005,0.0002656,0.000265839,86.91
0.5,1.74047e-005,0.000264885,0.000265362,86.22
0.5,2.07425e-005,0.000261785,0.000262739,85.452
0.5,2.0981e-005,0.000258209,0.000258924,85.356
0.5,1.90736e-005,0.00025511,0.000255587,85.704
0.5,1.52589e-005,0.000253202,0.000253679,86.538
0.5,1.12057e-005,0.000253918,0.000254394,87.45
0.5,9.29838e-006,0.000256779,0.000256779,87.918
0.5,8.34471e-006,0.000260117,0.000260117,88.128
0.5,1.00136e-005,0.000263931,0.000263931,87.792
0.5,1.43052e-005,0.000267031,0.000267269,86.928
0.5,1.90736e-005,0.000267508,0.000268223,85.902
0.5,2.24115e-005,0.000265123,0.000266077,85.152
0.5,2.43188e-005,0.000261785,0.000262978,84.66
0.5,2.3842e-005,0.000257971,0.000258924,84.684
0.5,2.05041e-005,0.000253679,0.000254633,85.344
0.5,1.57357e-005,0.000252964,0.000253441,86.418
0.5,1.09673e-005,0.000253918,0.000254156,87.522
0.5,8.10629e-006,0.000256779,0.000256779,88.182
0.5,8.10629e-006,0.00026107,0.000261309,88.17
0.5,1.02521e-005,0.000264646,0.000264885,87.768
0.5,1.43052e-005,0.000266077,0.000266315,86.916
0.5,1.9312e-005,0.000266315,0.000267031,85.812
0.5,2.31267e-005,0.00026417,0.000265123,84.954
0.5,2.43188e-005,0.000260593,0.000261785,84.672
0.5,2.24115e-005,0.000256302,0.000257256,84.984
0.5,1.85968e-005,0.000253202,0.000253918,85.788
0.5,1.43052e-005,0.000252249,0.000252487,86.748
0.5,1.04905e-005,0.000254156,0.000254394,87.636
0.5,8.82155e-006,0.000257971,0.000258209,88.044
0.5,9.5368e-006,0.000262978,0.000263216,87.9
0.5,1.23978e-005,0.000265839,0.000266315,87.312
0.5,1.6451e-005,0.000267031,0.000267508,86.43
0.5,2.07425e-005,0.0002656,0.000266315,85.518
0.5,2.3842e-005,0.000261785,0.000262978,84.768
0.5,2.43188e-005,0.000257494,0.000258686,84.606
0.5,2.07425e-005,0.000254633,0.000255587,85.326
0.5,1.4782e-005,0.000252726,0.000253202,86.604
0.5,1.14442e-005,0.000252964,0.000253202,87.396
0.5,9.29838e-006,0.000256779,0.000256779,87.882
0.5,8.82155e-006,0.00025964,0.000259878,88.014
0.5,9.77522e-006,0.000263454,0.000263693,87.828
0.5,1.26362e-005,0.000266792,0.000267269,87.246
0.5,1.66894e-005,0.000267269,0.000267984,86.4
0.5,2.02657e-005,0.000264646,0.0002656,85.572
0.5,2.31267e-005,0.000260117,0.00026107,84.876
0.5,2.19346e-005,0.000255348,0.000256302,85.08
0.5,2.02657e-005,0.000253441,0.000254394,85.38
0.5,1.69278e-005,0.000252964,0.000253441,86.154
0.5,1.31131e-005,0.000254394,0.000254633,87.036
0.5,1.00136e-005,0.000257971,0.000257971,87.744
0.5,9.29838e-006,0.000261785,0.000261785,87.96
0.5,1.12057e-005,0.000265123,0.000265362,87.552
0.5,1.31131e-005,0.000267984,0.000268461,87.156
0.5,1.69278e-005,0.000268938,0.000269415,86.352
0.5,2.14578e-005,0.000267508,0.000268461,85.374
0.5,2.33651e-005,0.000264646,0.0002656,84.93
0.5,2.31267e-005,0.000260117,0.000261309,84.876
0.5,2.12194e-005,0.000255348,0.000256302,85.23
0.5,1.78815e-005,0.000252964,0.000253441,85.932
0.5,1.4782e-005,0.000253679,0.000254156,86.616
0.5,1.21594e-005,0.00025511,0.000255587,87.27
0.5,1.02521e-005,0.000259163,0.000259401,87.72
0.5,9.77522e-006,0.000263454,0.000263454,87.828
0.5,1.16826e-005,0.0002656,0.000265839,87.45
0.5,1.43052e-005,0.000267984,0.000268223,86.904
0.5,1.85968e-005,0.000267746,0.000268461,85.98
0.5,2.26499e-005,0.000263693,0.000264646,85.05
0.5,2.3842e-005,0.000259401,0.000260593,84.714
0.5,2.36036e-005,0.000255587,0.000256779,84.672
0.5,2.16962e-005,0.000253679,0.000254633,85.086
0.5,1.85968e-005,0.000252964,0.000253441,85.74
0.5,1.4782e-005,0.000252726,0.000253202,86.604
0.5,1.12057e-005,0.000254633,0.00025511,87.456
0.5,9.05996e-006,0.000259163,0.000259401,87.978
0.5,9.05996e-006,0.000263454,0.000263454,88.008
0.5,1.14442e-005,0.0002656,0.0002656,87.522
0.5,1.40668e-005,0.000266792,0.000267031,86.964
0.5,1.76431e-005,0.000266077,0.000266792,86.202
0.5,2.12194e-005,0.000264646,0.0002656,85.398
0.5,2.33651e-005,0.000262501,0.000263454,84.888
0.5,2.47956e-005,0.000258924,0.000260117,84.522
0.5,2.36036e-005,0.000256302,0.000257494,84.69
0.5,2.02657e-005,0.000254633,0.000255587,85.44
0.5,1.6451e-005,0.000253441,0.000253918,86.28
0.5,1.16826e-005,0.000254394,0.000254633,87.336
0.5,9.05996e-006,0.000256302,0.000256302,87.954
0.5,8.10629e-006,0.000259163,0.000259401,88.194
